Point { x: 655, y: 930 }
Point { x: 863, y: 172 }
Point { x: 753, y: 492 }
Point { x: 674, y: 388 }
Point { x: 436, y: 370 }
Point { x: 610, y: 304 }
Point { x: 188, y: 697 }
Point { x: 527, y: 683 }
Point { x: 514, y: 383 }
Point { x: 687, y: 800 }
Point { x: 503, y: 383 }
Point { x: 323, y: 697 }
Point { x: 672, y: 458 }
Point { x: 438, y: 474 }
Point { x: 789, y: 329 }
Point { x: 515, y: 598 }
Point { x: 468, y: 690 }
Point { x: 542, y: 602 }
Point { x: 221, y: 508 }
Point { x: 863, y: 940 }
Point { x: 789, y: 457 }
Point { x: 468, y: 841 }
Point { x: 845, y: 821 }
Point { x: 863, y: 695 }
Point { x: 351, y: 254 }
Point { x: 468, y: 640 }
Point { x: 709, y: 73 }
Point { x: 789, y: 433 }
Point { x: 517, y: 370 }
Point { x: 225, y: 816 }
Point { x: 468, y: 573 }
Point { x: 335, y: 201 }
Point { x: 527, y: 474 }
Point { x: 138, y: 310 }
Point { x: 262, y: 930 }
Point { x: 468, y: 653 }
Point { x: 789, y: 296 }
Point { x: 672, y: 697 }
Point { x: 126, y: 868 }
Point { x: 335, y: 357 }
Point { x: 863, y: 718 }
Point { x: 164, y: 268 }
Point { x: 865, y: 821 }
Point { x: 546, y: 357 }
Point { x: 234, y: 930 }
Point { x: 582, y: 928 }
Point { x: 816, y: 507 }
Point { x: 536, y: 383 }
Point { x: 854, y: 742 }
Point { x: 57, y: 188 }
Point { x: 590, y: 383 }
Point { x: 789, y: 186 }
Point { x: 789, y: 493 }
Point { x: 692, y: 961 }
Point { x: 789, y: 452 }
Point { x: 468, y: 782 }
Point { x: 468, y: 744 }
Point { x: 196, y: 546 }
Point { x: 863, y: 779 }
Point { x: 213, y: 546 }
Point { x: 468, y: 798 }
Point { x: 690, y: 930 }
Point { x: 863, y: 731 }
Point { x: 302, y: 800 }
Point { x: 396, y: 335 }
Point { x: 863, y: 902 }
Point { x: 429, y: 597 }
Point { x: 115, y: 597 }
Point { x: 610, y: 217 }
Point { x: 262, y: 690 }
Point { x: 770, y: 146 }
Point { x: 624, y: 212 }
Point { x: 894, y: 528 }
Point { x: 296, y: 370 }
Point { x: 963, y: 555 }
Point { x: 302, y: 691 }
Point { x: 234, y: 201 }
Point { x: 789, y: 421 }
Point { x: 234, y: 335 }
Point { x: 469, y: 335 }
Point { x: 138, y: 242 }
Point { x: 468, y: 810 }
Point { x: 200, y: 357 }
Point { x: 337, y: 508 }
Point { x: 249, y: 930 }
Point { x: 460, y: 474 }
Point { x: 506, y: 930 }
Point { x: 789, y: 347 }
Point { x: 312, y: 310 }
Point { x: 503, y: 335 }
Point { x: 436, y: 677 }
Point { x: 925, y: 322 }
Point { x: 468, y: 757 }
Point { x: 613, y: 816 }
Point { x: 324, y: 673 }
Point { x: 577, y: 383 }
Point { x: 343, y: 930 }
Point { x: 188, y: 394 }
Point { x: 438, y: 383 }
Point { x: 451, y: 930 }
Point { x: 863, y: 720 }
Point { x: 468, y: 719 }
Point { x: 399, y: 930 }
Point { x: 671, y: 930 }
Point { x: 245, y: 508 }
Point { x: 286, y: 928 }
Point { x: 290, y: 768 }
Point { x: 519, y: 683 }
Point { x: 192, y: 603 }
Point { x: 546, y: 365 }
Point { x: 789, y: 255 }
Point { x: 672, y: 673 }
Point { x: 704, y: 930 }
Point { x: 789, y: 503 }
Point { x: 770, y: 507 }
Point { x: 410, y: 745 }
Point { x: 789, y: 265 }
Point { x: 491, y: 930 }
Point { x: 436, y: 526 }
Point { x: 221, y: 533 }
Point { x: 493, y: 335 }
Point { x: 353, y: 242 }
Point { x: 517, y: 741 }
Point { x: 325, y: 673 }
Point { x: 789, y: 305 }
Point { x: 789, y: 256 }
Point { x: 386, y: 930 }
Point { x: 709, y: 507 }
Point { x: 275, y: 549 }
Point { x: 845, y: 673 }
Point { x: 429, y: 602 }
Point { x: 774, y: 369 }
Point { x: 356, y: 526 }
Point { x: 138, y: 188 }
Point { x: 320, y: 533 }
Point { x: 436, y: 508 }
Point { x: 410, y: 673 }
Point { x: 244, y: 597 }
Point { x: 255, y: 947 }
Point { x: 468, y: 857 }
Point { x: 111, y: 598 }
Point { x: 614, y: 383 }
Point { x: 133, y: 789 }
Point { x: 286, y: 979 }
Point { x: 375, y: 930 }
Point { x: 814, y: 961 }
Point { x: 323, y: 198 }
Point { x: 370, y: 930 }
Point { x: 695, y: 369 }
Point { x: 245, y: 742 }
Point { x: 188, y: 798 }
Point { x: 613, y: 736 }
Point { x: 824, y: 947 }
Point { x: 532, y: 930 }
Point { x: 610, y: 537 }
Point { x: 57, y: 310 }
Point { x: 681, y: 114 }
Point { x: 281, y: 549 }
Point { x: 681, y: 492 }
Point { x: 215, y: 357 }
Point { x: 196, y: 506 }
Point { x: 789, y: 208 }
Point { x: 389, y: 511 }
Point { x: 863, y: 840 }
Point { x: 542, y: 768 }
Point { x: 468, y: 628 }
Point { x: 468, y: 570 }
Point { x: 607, y: 383 }
Point { x: 619, y: 383 }
Point { x: 542, y: 683 }
Point { x: 863, y: 322 }
Point { x: 468, y: 762 }
Point { x: 863, y: 931 }
Point { x: 536, y: 745 }
Point { x: 468, y: 549 }
Point { x: 561, y: 292 }
Point { x: 546, y: 673 }
Point { x: 504, y: 335 }
Point { x: 617, y: 930 }
Point { x: 536, y: 589 }
Point { x: 507, y: 930 }
Point { x: 332, y: 508 }
Point { x: 468, y: 686 }
Point { x: 330, y: 930 }
Point { x: 468, y: 756 }
Point { x: 69, y: 188 }
Point { x: 275, y: 691 }
Point { x: 770, y: 489 }
Point { x: 741, y: 101 }
Point { x: 234, y: 268 }
Point { x: 468, y: 608 }
Point { x: 328, y: 930 }
Point { x: 711, y: 583 }
Point { x: 845, y: 816 }
Point { x: 863, y: 685 }
Point { x: 789, y: 488 }
Point { x: 814, y: 458 }
Point { x: 863, y: 866 }
Point { x: 271, y: 151 }
Point { x: 863, y: 627 }
Point { x: 363, y: 930 }
Point { x: 468, y: 534 }
Point { x: 468, y: 721 }
Point { x: 963, y: 548 }
Point { x: 320, y: 598 }
Point { x: 419, y: 335 }
Point { x: 259, y: 800 }
Point { x: 57, y: 533 }
Point { x: 593, y: 383 }
Point { x: 681, y: 489 }
Point { x: 863, y: 531 }
Point { x: 290, y: 930 }
Point { x: 695, y: 217 }
Point { x: 401, y: 691 }
Point { x: 484, y: 930 }
Point { x: 459, y: 930 }
Point { x: 468, y: 890 }
Point { x: 113, y: 598 }
Point { x: 407, y: 930 }
Point { x: 863, y: 673 }
Point { x: 508, y: 164 }
Point { x: 225, y: 859 }
Point { x: 863, y: 921 }
Point { x: 508, y: 425 }
Point { x: 798, y: 961 }
Point { x: 709, y: 425 }
Point { x: 235, y: 508 }
Point { x: 504, y: 930 }
Point { x: 468, y: 801 }
Point { x: 532, y: 736 }
Point { x: 863, y: 679 }
Point { x: 436, y: 597 }
Point { x: 468, y: 682 }
Point { x: 833, y: 583 }
Point { x: 472, y: 335 }
Point { x: 872, y: 528 }
Point { x: 863, y: 511 }
Point { x: 774, y: 458 }
Point { x: 138, y: 546 }
Point { x: 789, y: 357 }
Point { x: 537, y: 114 }
Point { x: 742, y: 961 }
Point { x: 774, y: 507 }
Point { x: 613, y: 838 }
Point { x: 468, y: 736 }
Point { x: 461, y: 370 }
Point { x: 468, y: 754 }
Point { x: 275, y: 546 }
Point { x: 322, y: 533 }
Point { x: 576, y: 930 }
Point { x: 595, y: 930 }
Point { x: 436, y: 369 }
Point { x: 410, y: 533 }
Point { x: 468, y: 886 }
Point { x: 440, y: 768 }
Point { x: 32, y: 533 }
Point { x: 468, y: 854 }
Point { x: 693, y: 961 }
Point { x: 709, y: 417 }
Point { x: 789, y: 468 }
Point { x: 863, y: 743 }
Point { x: 79, y: 743 }
Point { x: 468, y: 666 }
Point { x: 568, y: 383 }
Point { x: 276, y: 930 }
Point { x: 186, y: 370 }
Point { x: 358, y: 930 }
Point { x: 863, y: 660 }
Point { x: 863, y: 525 }
Point { x: 448, y: 930 }
Point { x: 624, y: 242 }
Point { x: 271, y: 148 }
Point { x: 468, y: 753 }
Point { x: 693, y: 930 }
Point { x: 877, y: 836 }
Point { x: 863, y: 926 }
Point { x: 389, y: 198 }
Point { x: 953, y: 388 }
Point { x: 468, y: 624 }
Point { x: 325, y: 699 }
Point { x: 138, y: 743 }
Point { x: 774, y: 388 }
Point { x: 410, y: 417 }
Point { x: 468, y: 809 }
Point { x: 599, y: 930 }
Point { x: 123, y: 598 }
Point { x: 302, y: 673 }
Point { x: 695, y: 383 }
Point { x: 687, y: 838 }
Point { x: 468, y: 576 }
Point { x: 468, y: 740 }
Point { x: 865, y: 294 }
Point { x: 389, y: 597 }
Point { x: 468, y: 843 }
Point { x: 468, y: 733 }
Point { x: 714, y: 930 }
Point { x: 94, y: 529 }
Point { x: 312, y: 549 }
Point { x: 681, y: 357 }
Point { x: 492, y: 335 }
Point { x: 953, y: 798 }
Point { x: 863, y: 874 }
Point { x: 671, y: 114 }
Point { x: 863, y: 947 }
Point { x: 709, y: 254 }
Point { x: 468, y: 832 }
Point { x: 817, y: 961 }
Point { x: 644, y: 930 }
Point { x: 301, y: 789 }
Point { x: 152, y: 198 }
Point { x: 242, y: 370 }
Point { x: 440, y: 369 }
Point { x: 275, y: 798 }
Point { x: 527, y: 365 }
Point { x: 353, y: 335 }
Point { x: 863, y: 764 }
Point { x: 527, y: 242 }
Point { x: 652, y: 294 }
Point { x: 255, y: 136 }
Point { x: 592, y: 488 }
Point { x: 408, y: 335 }
Point { x: 863, y: 734 }
Point { x: 583, y: 425 }
Point { x: 517, y: 369 }
Point { x: 447, y: 930 }
Point { x: 356, y: 461 }
Point { x: 460, y: 930 }
Point { x: 594, y: 736 }
Point { x: 532, y: 745 }
Point { x: 115, y: 816 }
Point { x: 546, y: 425 }
Point { x: 138, y: 370 }
Point { x: 327, y: 930 }
Point { x: 438, y: 768 }
Point { x: 335, y: 310 }
Point { x: 863, y: 879 }
Point { x: 813, y: 742 }
Point { x: 337, y: 335 }
Point { x: 438, y: 294 }
Point { x: 281, y: 268 }
Point { x: 138, y: 800 }
Point { x: 863, y: 680 }
Point { x: 245, y: 741 }
Point { x: 542, y: 64 }
Point { x: 519, y: 673 }
Point { x: 594, y: 474 }
Point { x: 468, y: 868 }
Point { x: 234, y: 789 }
Point { x: 741, y: 114 }
Point { x: 674, y: 537 }
Point { x: 789, y: 374 }
Point { x: 789, y: 264 }
Point { x: 451, y: 335 }
Point { x: 414, y: 366 }
Point { x: 532, y: 583 }
Point { x: 517, y: 508 }
Point { x: 468, y: 567 }
Point { x: 404, y: 335 }
Point { x: 213, y: 598 }
Point { x: 468, y: 789 }
Point { x: 687, y: 890 }
Point { x: 336, y: 930 }
Point { x: 234, y: 146 }
Point { x: 789, y: 202 }
Point { x: 244, y: 930 }
Point { x: 789, y: 313 }
Point { x: 813, y: 388 }
Point { x: 515, y: 550 }
Point { x: 753, y: 583 }
Point { x: 468, y: 819 }
Point { x: 735, y: 699 }
Point { x: 312, y: 526 }
Point { x: 715, y: 961 }
Point { x: 789, y: 207 }
Point { x: 152, y: 597 }
Point { x: 894, y: 655 }
Point { x: 410, y: 474 }
Point { x: 194, y: 583 }
Point { x: 789, y: 260 }
Point { x: 234, y: 598 }
Point { x: 727, y: 961 }
Point { x: 546, y: 742 }
Point { x: 281, y: 158 }
Point { x: 133, y: 603 }
Point { x: 775, y: 961 }
Point { x: 468, y: 722 }
Point { x: 119, y: 242 }
Point { x: 542, y: 101 }
Point { x: 251, y: 768 }
Point { x: 468, y: 623 }
Point { x: 561, y: 370 }
Point { x: 879, y: 821 }
Point { x: 401, y: 745 }
Point { x: 953, y: 507 }
Point { x: 617, y: 383 }
Point { x: 532, y: 800 }
Point { x: 453, y: 930 }
Point { x: 863, y: 789 }
Point { x: 325, y: 583 }
Point { x: 450, y: 930 }
Point { x: 789, y: 295 }
Point { x: 863, y: 697 }
Point { x: 687, y: 741 }
Point { x: 468, y: 738 }
Point { x: 510, y: 335 }
Point { x: 225, y: 800 }
Point { x: 468, y: 728 }
Point { x: 863, y: 572 }
Point { x: 725, y: 930 }
Point { x: 696, y: 146 }
Point { x: 279, y: 461 }
Point { x: 392, y: 800 }
Point { x: 454, y: 335 }
Point { x: 640, y: 489 }
Point { x: 410, y: 461 }
Point { x: 186, y: 583 }
Point { x: 770, y: 360 }
Point { x: 213, y: 310 }
Point { x: 925, y: 507 }
Point { x: 408, y: 930 }
Point { x: 863, y: 564 }
Point { x: 863, y: 846 }
Point { x: 275, y: 508 }
Point { x: 429, y: 508 }
Point { x: 322, y: 597 }
Point { x: 863, y: 860 }
Point { x: 322, y: 741 }
Point { x: 251, y: 603 }
Point { x: 585, y: 383 }
Point { x: 517, y: 526 }
Point { x: 723, y: 930 }
Point { x: 429, y: 603 }
Point { x: 853, y: 821 }
Point { x: 637, y: 930 }
Point { x: 478, y: 930 }
Point { x: 94, y: 816 }
Point { x: 436, y: 545 }
Point { x: 624, y: 73 }
Point { x: 594, y: 697 }
Point { x: 789, y: 465 }
Point { x: 789, y: 507 }
Point { x: 468, y: 676 }
Point { x: 267, y: 583 }
Point { x: 468, y: 679 }
Point { x: 468, y: 774 }
Point { x: 789, y: 282 }
Point { x: 440, y: 508 }
Point { x: 824, y: 952 }
Point { x: 468, y: 844 }
Point { x: 593, y: 961 }
Point { x: 605, y: 383 }
Point { x: 468, y: 515 }
Point { x: 613, y: 714 }
Point { x: 863, y: 796 }
Point { x: 863, y: 543 }
Point { x: 508, y: 526 }
Point { x: 320, y: 242 }
Point { x: 693, y: 741 }
Point { x: 924, y: 861 }
Point { x: 225, y: 268 }
Point { x: 789, y: 309 }
Point { x: 234, y: 151 }
Point { x: 298, y: 549 }
Point { x: 789, y: 268 }
Point { x: 425, y: 335 }
Point { x: 263, y: 930 }
Point { x: 558, y: 697 }
Point { x: 542, y: 242 }
Point { x: 468, y: 532 }
Point { x: 714, y: 961 }
Point { x: 811, y: 961 }
Point { x: 679, y: 114 }
Point { x: 863, y: 799 }
Point { x: 468, y: 508 }
Point { x: 654, y: 930 }
Point { x: 305, y: 930 }
Point { x: 609, y: 383 }
Point { x: 653, y: 742 }
Point { x: 592, y: 508 }
Point { x: 558, y: 366 }
Point { x: 251, y: 691 }
Point { x: 558, y: 589 }
Point { x: 267, y: 546 }
Point { x: 250, y: 394 }
Point { x: 392, y: 511 }
Point { x: 686, y: 930 }
Point { x: 735, y: 742 }
Point { x: 247, y: 930 }
Point { x: 468, y: 769 }
Point { x: 482, y: 335 }
Point { x: 389, y: 333 }
Point { x: 468, y: 795 }
Point { x: 468, y: 622 }
Point { x: 397, y: 335 }
Point { x: 335, y: 417 }
Point { x: 259, y: 690 }
Point { x: 735, y: 673 }
Point { x: 406, y: 335 }
Point { x: 863, y: 516 }
Point { x: 468, y: 869 }
Point { x: 368, y: 930 }
Point { x: 275, y: 741 }
Point { x: 652, y: 930 }
Point { x: 863, y: 944 }
Point { x: 468, y: 370 }
Point { x: 863, y: 828 }
Point { x: 865, y: 528 }
Point { x: 527, y: 417 }
Point { x: 468, y: 718 }
Point { x: 524, y: 930 }
Point { x: 225, y: 673 }
Point { x: 681, y: 673 }
Point { x: 863, y: 520 }
Point { x: 863, y: 641 }
Point { x: 468, y: 605 }
Point { x: 392, y: 691 }
Point { x: 863, y: 597 }
Point { x: 706, y: 961 }
Point { x: 542, y: 370 }
Point { x: 378, y: 930 }
Point { x: 594, y: 365 }
Point { x: 789, y: 341 }
Point { x: 200, y: 151 }
Point { x: 863, y: 663 }
Point { x: 281, y: 242 }
Point { x: 610, y: 357 }
Point { x: 863, y: 717 }
Point { x: 468, y: 647 }
Point { x: 717, y: 800 }
Point { x: 863, y: 560 }
Point { x: 353, y: 333 }
Point { x: 225, y: 370 }
Point { x: 789, y: 350 }
Point { x: 337, y: 598 }
Point { x: 464, y: 930 }
Point { x: 709, y: 383 }
Point { x: 431, y: 335 }
Point { x: 123, y: 560 }
Point { x: 789, y: 368 }
Point { x: 573, y: 383 }
Point { x: 245, y: 798 }
Point { x: 468, y: 635 }
Point { x: 741, y: 148 }
Point { x: 709, y: 388 }
Point { x: 126, y: 816 }
Point { x: 595, y: 383 }
Point { x: 789, y: 432 }
Point { x: 115, y: 743 }
Point { x: 298, y: 597 }
Point { x: 863, y: 928 }
Point { x: 126, y: 533 }
Point { x: 774, y: 115 }
Point { x: 863, y: 630 }
Point { x: 863, y: 554 }
Point { x: 613, y: 862 }
Point { x: 268, y: 930 }
Point { x: 709, y: 357 }
Point { x: 186, y: 293 }
Point { x: 789, y: 322 }
Point { x: 290, y: 602 }
Point { x: 152, y: 743 }
Point { x: 398, y: 335 }
Point { x: 863, y: 863 }
Point { x: 801, y: 961 }
Point { x: 613, y: 474 }
Point { x: 186, y: 275 }
Point { x: 429, y: 691 }
Point { x: 542, y: 697 }
Point { x: 863, y: 646 }
Point { x: 789, y: 286 }
Point { x: 323, y: 461 }
Point { x: 374, y: 930 }
Point { x: 468, y: 646 }
Point { x: 865, y: 836 }
Point { x: 863, y: 608 }
Point { x: 196, y: 335 }
Point { x: 546, y: 370 }
Point { x: 587, y: 930 }
Point { x: 389, y: 370 }
Point { x: 515, y: 589 }
Point { x: 789, y: 412 }
Point { x: 624, y: 304 }
Point { x: 440, y: 930 }
Point { x: 770, y: 115 }
Point { x: 853, y: 836 }
Point { x: 789, y: 380 }
Point { x: 515, y: 357 }
Point { x: 468, y: 594 }
Point { x: 468, y: 595 }
Point { x: 298, y: 603 }
Point { x: 558, y: 417 }
Point { x: 259, y: 768 }
Point { x: 113, y: 868 }
Point { x: 498, y: 335 }
Point { x: 863, y: 813 }
Point { x: 789, y: 204 }
Point { x: 674, y: 180 }
Point { x: 863, y: 806 }
Point { x: 863, y: 783 }
Point { x: 468, y: 672 }
Point { x: 879, y: 528 }
Point { x: 824, y: 816 }
Point { x: 468, y: 675 }
Point { x: 34, y: 816 }
Point { x: 863, y: 854 }
Point { x: 863, y: 762 }
Point { x: 562, y: 930 }
Point { x: 724, y: 961 }
Point { x: 711, y: 798 }
Point { x: 561, y: 366 }
Point { x: 789, y: 394 }
Point { x: 581, y: 930 }
Point { x: 532, y: 545 }
Point { x: 353, y: 370 }
Point { x: 618, y: 365 }
Point { x: 324, y: 930 }
Point { x: 320, y: 254 }
Point { x: 302, y: 699 }
Point { x: 691, y: 961 }
Point { x: 852, y: 217 }
Point { x: 337, y: 461 }
Point { x: 879, y: 952 }
Point { x: 618, y: 217 }
Point { x: 863, y: 690 }
Point { x: 468, y: 592 }
Point { x: 466, y: 930 }
Point { x: 519, y: 714 }
Point { x: 863, y: 732 }
Point { x: 133, y: 597 }
Point { x: 691, y: 114 }
Point { x: 564, y: 383 }
Point { x: 321, y: 930 }
Point { x: 468, y: 780 }
Point { x: 196, y: 626 }
Point { x: 468, y: 598 }
Point { x: 863, y: 808 }
Point { x: 789, y: 304 }
Point { x: 468, y: 858 }
Point { x: 514, y: 508 }
Point { x: 717, y: 742 }
Point { x: 863, y: 477 }
Point { x: 863, y: 807 }
Point { x: 353, y: 357 }
Point { x: 613, y: 537 }
Point { x: 152, y: 626 }
Point { x: 558, y: 370 }
Point { x: 863, y: 470 }
Point { x: 576, y: 369 }
Point { x: 618, y: 366 }
Point { x: 94, y: 800 }
Point { x: 245, y: 597 }
Point { x: 468, y: 604 }
Point { x: 440, y: 370 }
Point { x: 111, y: 529 }
Point { x: 438, y: 213 }
Point { x: 313, y: 930 }
Point { x: 516, y: 383 }
Point { x: 115, y: 533 }
Point { x: 863, y: 476 }
Point { x: 863, y: 778 }
Point { x: 255, y: 930 }
Point { x: 865, y: 360 }
Point { x: 213, y: 357 }
Point { x: 551, y: 930 }
Point { x: 513, y: 383 }
Point { x: 322, y: 714 }
Point { x: 429, y: 549 }
Point { x: 681, y: 388 }
Point { x: 750, y: 961 }
Point { x: 476, y: 335 }
Point { x: 410, y: 602 }
Point { x: 188, y: 533 }
Point { x: 414, y: 461 }
Point { x: 456, y: 335 }
Point { x: 271, y: 198 }
Point { x: 878, y: 217 }
Point { x: 863, y: 538 }
Point { x: 430, y: 930 }
Point { x: 542, y: 583 }
Point { x: 542, y: 446 }
Point { x: 281, y: 461 }
Point { x: 682, y: 114 }
Point { x: 663, y: 930 }
Point { x: 200, y: 394 }
Point { x: 262, y: 742 }
Point { x: 468, y: 821 }
Point { x: 674, y: 294 }
Point { x: 814, y: 528 }
Point { x: 729, y: 961 }
Point { x: 468, y: 693 }
Point { x: 770, y: 528 }
Point { x: 215, y: 188 }
Point { x: 275, y: 697 }
Point { x: 824, y: 528 }
Point { x: 582, y: 683 }
Point { x: 302, y: 794 }
Point { x: 662, y: 930 }
Point { x: 242, y: 545 }
Point { x: 753, y: 425 }
Point { x: 111, y: 310 }
Point { x: 527, y: 370 }
Point { x: 653, y: 697 }
Point { x: 672, y: 369 }
Point { x: 468, y: 663 }
Point { x: 527, y: 164 }
Point { x: 561, y: 549 }
Point { x: 488, y: 930 }
Point { x: 789, y: 278 }
Point { x: 741, y: 79 }
Point { x: 429, y: 598 }
Point { x: 335, y: 333 }
Point { x: 681, y: 507 }
Point { x: 301, y: 673 }
Point { x: 511, y: 383 }
Point { x: 745, y: 961 }
Point { x: 438, y: 254 }
Point { x: 234, y: 597 }
Point { x: 532, y: 790 }
Point { x: 221, y: 546 }
Point { x: 546, y: 697 }
Point { x: 213, y: 583 }
Point { x: 610, y: 425 }
Point { x: 710, y: 961 }
Point { x: 789, y: 267 }
Point { x: 188, y: 546 }
Point { x: 410, y: 425 }
Point { x: 863, y: 585 }
Point { x: 468, y: 759 }
Point { x: 583, y: 930 }
Point { x: 789, y: 315 }
Point { x: 479, y: 335 }
Point { x: 789, y: 233 }
Point { x: 627, y: 930 }
Point { x: 558, y: 550 }
Point { x: 789, y: 456 }
Point { x: 323, y: 691 }
Point { x: 192, y: 743 }
Point { x: 290, y: 789 }
Point { x: 468, y: 831 }
Point { x: 789, y: 360 }
Point { x: 613, y: 673 }
Point { x: 468, y: 850 }
Point { x: 138, y: 598 }
Point { x: 296, y: 545 }
Point { x: 322, y: 745 }
Point { x: 468, y: 665 }
Point { x: 769, y: 961 }
Point { x: 863, y: 620 }
Point { x: 113, y: 768 }
Point { x: 468, y: 525 }
Point { x: 468, y: 674 }
Point { x: 853, y: 816 }
Point { x: 718, y: 961 }
Point { x: 789, y: 312 }
Point { x: 468, y: 617 }
Point { x: 863, y: 741 }
Point { x: 322, y: 526 }
Point { x: 924, y: 388 }
Point { x: 789, y: 172 }
Point { x: 536, y: 697 }
Point { x: 789, y: 199 }
Point { x: 789, y: 495 }
Point { x: 715, y: 930 }
Point { x: 532, y: 768 }
Point { x: 527, y: 198 }
Point { x: 290, y: 603 }
Point { x: 672, y: 459 }
Point { x: 707, y: 492 }
Point { x: 863, y: 565 }
Point { x: 526, y: 383 }
Point { x: 863, y: 667 }
Point { x: 863, y: 913 }
Point { x: 468, y: 625 }
Point { x: 152, y: 188 }
Point { x: 115, y: 506 }
Point { x: 429, y: 335 }
Point { x: 440, y: 603 }
Point { x: 514, y: 292 }
Point { x: 259, y: 745 }
Point { x: 561, y: 537 }
Point { x: 242, y: 697 }
Point { x: 281, y: 370 }
Point { x: 440, y: 417 }
Point { x: 542, y: 673 }
Point { x: 863, y: 601 }
Point { x: 863, y: 681 }
Point { x: 613, y: 790 }
Point { x: 789, y: 356 }
Point { x: 863, y: 668 }
Point { x: 262, y: 736 }
Point { x: 70, y: 188 }
Point { x: 246, y: 930 }
Point { x: 789, y: 490 }
Point { x: 251, y: 583 }
Point { x: 925, y: 798 }
Point { x: 782, y: 961 }
Point { x: 468, y: 900 }
Point { x: 69, y: 529 }
Point { x: 963, y: 563 }
Point { x: 281, y: 545 }
Point { x: 863, y: 820 }
Point { x: 863, y: 884 }
Point { x: 963, y: 553 }
Point { x: 468, y: 766 }
Point { x: 468, y: 619 }
Point { x: 789, y: 223 }
Point { x: 561, y: 294 }
Point { x: 468, y: 755 }
Point { x: 863, y: 529 }
Point { x: 863, y: 773 }
Point { x: 872, y: 714 }
Point { x: 258, y: 930 }
Point { x: 539, y: 930 }
Point { x: 789, y: 231 }
Point { x: 789, y: 485 }
Point { x: 853, y: 742 }
Point { x: 468, y: 837 }
Point { x: 613, y: 489 }
Point { x: 789, y: 257 }
Point { x: 789, y: 372 }
Point { x: 789, y: 157 }
Point { x: 468, y: 849 }
Point { x: 863, y: 875 }
Point { x: 695, y: 213 }
Point { x: 439, y: 333 }
Point { x: 863, y: 659 }
Point { x: 329, y: 930 }
Point { x: 852, y: 304 }
Point { x: 879, y: 655 }
Point { x: 536, y: 736 }
Point { x: 468, y: 760 }
Point { x: 225, y: 743 }
Point { x: 532, y: 508 }
Point { x: 693, y: 714 }
Point { x: 234, y: 932 }
Point { x: 234, y: 546 }
Point { x: 554, y: 383 }
Point { x: 468, y: 839 }
Point { x: 863, y: 809 }
Point { x: 789, y: 169 }
Point { x: 153, y: 533 }
Point { x: 461, y: 545 }
Point { x: 271, y: 254 }
Point { x: 186, y: 268 }
Point { x: 674, y: 366 }
Point { x: 440, y: 537 }
Point { x: 410, y: 335 }
Point { x: 789, y: 505 }
Point { x: 583, y: 366 }
Point { x: 594, y: 366 }
Point { x: 273, y: 930 }
Point { x: 789, y: 528 }
Point { x: 863, y: 541 }
Point { x: 505, y: 383 }
Point { x: 863, y: 818 }
Point { x: 863, y: 586 }
Point { x: 325, y: 545 }
Point { x: 468, y: 687 }
Point { x: 863, y: 498 }
Point { x: 326, y: 930 }
Point { x: 617, y: 388 }
Point { x: 123, y: 546 }
Point { x: 774, y: 114 }
Point { x: 468, y: 602 }
Point { x: 475, y: 335 }
Point { x: 789, y: 187 }
Point { x: 789, y: 274 }
Point { x: 242, y: 859 }
Point { x: 510, y: 383 }
Point { x: 468, y: 614 }
Point { x: 498, y: 930 }
Point { x: 262, y: 798 }
Point { x: 241, y: 930 }
Point { x: 242, y: 310 }
Point { x: 716, y: 961 }
Point { x: 789, y: 245 }
Point { x: 192, y: 394 }
Point { x: 271, y: 188 }
Point { x: 863, y: 763 }
Point { x: 863, y: 804 }
Point { x: 625, y: 930 }
Point { x: 152, y: 673 }
Point { x: 111, y: 626 }
Point { x: 389, y: 254 }
Point { x: 863, y: 489 }
Point { x: 879, y: 798 }
Point { x: 468, y: 853 }
Point { x: 468, y: 606 }
Point { x: 582, y: 673 }
Point { x: 624, y: 294 }
Point { x: 225, y: 310 }
Point { x: 546, y: 760 }
Point { x: 468, y: 638 }
Point { x: 542, y: 537 }
Point { x: 188, y: 768 }
Point { x: 653, y: 760 }
Point { x: 542, y: 175 }
Point { x: 468, y: 612 }
Point { x: 320, y: 335 }
Point { x: 812, y: 961 }
Point { x: 789, y: 194 }
Point { x: 816, y: 961 }
Point { x: 597, y: 383 }
Point { x: 281, y: 333 }
Point { x: 693, y: 838 }
Point { x: 672, y: 425 }
Point { x: 789, y: 481 }
Point { x: 542, y: 383 }
Point { x: 562, y: 383 }
Point { x: 468, y: 701 }
Point { x: 337, y: 823 }
Point { x: 468, y: 531 }
Point { x: 894, y: 583 }
Point { x: 789, y: 508 }
Point { x: 540, y: 383 }
Point { x: 468, y: 875 }
Point { x: 115, y: 800 }
Point { x: 391, y: 930 }
Point { x: 559, y: 930 }
Point { x: 312, y: 357 }
Point { x: 245, y: 603 }
Point { x: 863, y: 652 }
Point { x: 437, y: 930 }
Point { x: 468, y: 930 }
Point { x: 468, y: 566 }
Point { x: 532, y: 838 }
Point { x: 275, y: 816 }
Point { x: 789, y: 401 }
Point { x: 863, y: 506 }
Point { x: 588, y: 383 }
Point { x: 535, y: 930 }
Point { x: 791, y: 961 }
Point { x: 789, y: 251 }
